	BaseGeneMean	is_outlier	outlier_ratio	gene_mean	prog_gene	prog_genemean	group1_DEratio	group1_genemean	group2_DEratio	group2_genemean	group3_DEratio	group3_genemean	group4_DEratio	group4_genemean	group5_DEratio	group5_genemean	group6_DEratio	group6_genemean
Gene113	0.013517431270025996	False	1.0	0.013517431270025996	False	0.013517431270025996	1.0	0.013517431270025996	1.0	0.013517431270025996	1.0	0.013517431270025996	1.0	0.013517431270025996	1.0	0.013517431270025996	1.0	0.013517431270025996
Gene114	0.010740103883827014	False	1.0	0.010740103883827014	False	0.010740103883827014	1.0	0.010740103883827014	1.0	0.010740103883827014	1.0	0.010740103883827014	1.0	0.010740103883827014	1.0	0.010740103883827014	1.0	0.010740103883827014
Gene115	0.00019173787215943531	False	1.0	0.00019173787215943531	False	0.00019173787215943531	1.0	0.00019173787215943531	1.0	0.00019173787215943531	1.0	0.00019173787215943531	1.0	0.00019173787215943531	1.0	0.00019173787215943531	1.0	0.00019173787215943531
Gene116	0.007360599860531943	False	1.0	0.007360599860531943	False	0.007360599860531943	1.0	0.007360599860531943	1.0	0.007360599860531943	1.0	0.007360599860531943	1.0	0.007360599860531943	1.0	0.007360599860531943	1.0	0.007360599860531943
Gene117	0.01160861338728805	False	1.0	0.01160861338728805	False	0.01160861338728805	1.0	0.01160861338728805	1.0	0.01160861338728805	1.0	0.01160861338728805	1.0	0.01160861338728805	1.0	0.01160861338728805	1.0	0.01160861338728805
Gene118	0.004060208368357802	False	1.0	0.004060208368357802	False	0.004060208368357802	1.0	0.004060208368357802	1.0	0.004060208368357802	1.0	0.004060208368357802	1.0	0.004060208368357802	1.0	0.004060208368357802	1.0	0.004060208368357802
Gene119	0.0036818116535283613	False	1.0	0.0036818116535283613	False	0.0036818116535283613	1.0	0.0036818116535283613	1.0	0.0036818116535283613	1.0	0.0036818116535283613	1.0	0.0036818116535283613	1.0	0.0036818116535283613	1.0	0.0036818116535283613
Gene120	0.0034465410204773494	False	1.0	0.0034465410204773494	False	0.0034465410204773494	1.0	0.0034465410204773494	1.0	0.0034465410204773494	1.0	0.0034465410204773494	1.0	0.0034465410204773494	1.0	0.0034465410204773494	1.0	0.0034465410204773494
Gene121	0.00013319965686759043	False	1.0	0.00013319965686759043	False	0.00013319965686759043	1.0	0.00013319965686759043	1.0	0.00013319965686759043	1.0	0.00013319965686759043	1.0	0.00013319965686759043	1.0	0.00013319965686759043	1.0	0.00013319965686759043
Gene122	0.051199264382212804	False	1.0	0.051199264382212804	False	0.051199264382212804	1.0	0.051199264382212804	1.0	0.051199264382212804	1.0	0.051199264382212804	1.0	0.051199264382212804	1.0	0.051199264382212804	1.0	0.051199264382212804
Gene123	0.010238588469752983	False	1.0	0.010238588469752983	False	0.010238588469752983	7.51082054229943	0.0769002006027708	1.0	0.010238588469752983	1.0	0.010238588469752983	1.0	0.010238588469752983	1.0	0.010238588469752983	1.0	0.010238588469752983
Gene124	0.03611319854050101	False	1.0	0.03611319854050101	False	0.03611319854050101	1.0	0.03611319854050101	1.0	0.03611319854050101	1.0	0.03611319854050101	1.0	0.03611319854050101	1.0	0.03611319854050101	1.0	0.03611319854050101
Gene125	1.3373044522368075e-06	False	1.0	1.3373044522368075e-06	False	1.3373044522368075e-06	1.0	1.3373044522368075e-06	1.0	1.3373044522368075e-06	1.0	1.3373044522368075e-06	1.0	1.3373044522368075e-06	1.788778625580159	2.392141620054384e-06	1.0	1.3373044522368075e-06
Gene126	0.028706117998304418	False	1.0	0.028706117998304418	False	0.028706117998304418	1.0	0.028706117998304418	1.0	0.028706117998304418	1.0	0.028706117998304418	2.0437135210545225	0.05866708149012132	1.0	0.028706117998304418	1.0	0.028706117998304418
Gene127	0.05711853973028173	False	1.0	0.05711853973028173	False	0.05711853973028173	1.0	0.05711853973028173	1.0	0.05711853973028173	1.0	0.05711853973028173	1.0	0.05711853973028173	1.0	0.05711853973028173	1.0	0.05711853973028173
Gene128	0.10617929142609596	False	1.0	0.10617929142609596	False	0.10617929142609596	1.0	0.10617929142609596	1.0	0.10617929142609596	1.0	0.10617929142609596	1.0	0.10617929142609596	1.0	0.10617929142609596	1.0	0.10617929142609596
Gene129	0.06417401798429209	False	1.0	0.06417401798429209	False	0.06417401798429209	1.0	0.06417401798429209	1.0	0.06417401798429209	1.0	0.06417401798429209	1.0	0.06417401798429209	1.0	0.06417401798429209	1.0	0.06417401798429209
Gene130	0.004275082583893473	False	1.0	0.004275082583893473	False	0.004275082583893473	1.0	0.004275082583893473	1.0	0.004275082583893473	1.0	0.004275082583893473	1.0	0.004275082583893473	1.0	0.004275082583893473	1.0	0.004275082583893473
Gene131	4.382613274848422e-06	False	1.0	4.382613274848422e-06	False	4.382613274848422e-06	1.0	4.382613274848422e-06	6.023393385264384	2.6398203809893865e-05	1.0	4.382613274848422e-06	1.0	4.382613274848422e-06	3.471960257124505	1.5216259112619996e-05	1.0	4.382613274848422e-06
Gene132	0.20915586107692255	False	1.0	0.20915586107692255	False	0.20915586107692255	1.0	0.20915586107692255	1.0	0.20915586107692255	1.0	0.20915586107692255	1.0	0.20915586107692255	1.0	0.20915586107692255	1.0	0.20915586107692255
Gene133	9.588164621279012e-05	False	1.0	9.588164621279012e-05	False	9.588164621279012e-05	1.0	9.588164621279012e-05	1.0	9.588164621279012e-05	1.0	9.588164621279012e-05	1.0	9.588164621279012e-05	1.0	9.588164621279012e-05	1.0	9.588164621279012e-05
Gene134	0.0358732130638688	False	1.0	0.0358732130638688	False	0.0358732130638688	1.0	0.0358732130638688	1.0	0.0358732130638688	1.0	0.0358732130638688	1.0	0.0358732130638688	1.0	0.0358732130638688	1.0	0.0358732130638688
Gene135	0.0026246898359433856	False	1.0	0.0026246898359433856	False	0.0026246898359433856	1.0	0.0026246898359433856	1.0	0.0026246898359433856	1.0	0.0026246898359433856	1.0	0.0026246898359433856	1.0	0.0026246898359433856	1.0	0.0026246898359433856
Gene136	0.0023661657119656214	False	1.0	0.0023661657119656214	False	0.0023661657119656214	1.0	0.0023661657119656214	1.0	0.0023661657119656214	1.0	0.0023661657119656214	1.0	0.0023661657119656214	1.0	0.0023661657119656214	1.0	0.0023661657119656214
Gene137	0.033625715962205906	False	1.0	0.033625715962205906	False	0.033625715962205906	1.0	0.033625715962205906	1.0	0.033625715962205906	1.0	0.033625715962205906	1.0	0.033625715962205906	1.0	0.033625715962205906	1.0	0.033625715962205906
Gene138	0.010144559546684253	False	1.0	0.010144559546684253	False	0.010144559546684253	4.410213639313138	0.0447396748776112	1.0	0.010144559546684253	1.0	0.010144559546684253	1.0	0.010144559546684253	1.0	0.010144559546684253	1.0	0.010144559546684253
Gene139	0.04208601430050035	False	1.0	0.04208601430050035	False	0.04208601430050035	1.0	0.04208601430050035	1.0	0.04208601430050035	1.0	0.04208601430050035	6.106413205999209	0.2569945935124469	1.0	0.04208601430050035	1.0	0.04208601430050035
Gene140	0.07599197174350256	False	1.0	0.07599197174350256	False	0.07599197174350256	1.0	0.07599197174350256	1.0	0.07599197174350256	1.0	0.07599197174350256	1.0	0.07599197174350256	1.0	0.07599197174350256	1.0	0.07599197174350256
Gene141	2.174145753861939e-06	False	1.0	2.174145753861939e-06	False	2.174145753861939e-06	1.0	2.174145753861939e-06	1.0	2.174145753861939e-06	1.0	2.174145753861939e-06	1.0	2.174145753861939e-06	1.0	2.174145753861939e-06	1.0	2.174145753861939e-06
Gene142	0.00013328142792350887	False	1.0	0.00013328142792350887	False	0.00013328142792350887	1.0	0.00013328142792350887	1.0	0.00013328142792350887	1.0	0.00013328142792350887	1.0	0.00013328142792350887	1.0	0.00013328142792350887	1.0	0.00013328142792350887
Gene143	2.7926079123666383e-05	False	1.0	2.7926079123666383e-05	False	2.7926079123666383e-05	1.0	2.7926079123666383e-05	1.0	2.7926079123666383e-05	1.0	2.7926079123666383e-05	1.0	2.7926079123666383e-05	1.0	2.7926079123666383e-05	1.0	2.7926079123666383e-05
Gene144	0.012560333225576578	False	1.0	0.012560333225576578	False	0.012560333225576578	1.0	0.012560333225576578	1.0	0.012560333225576578	1.0	0.012560333225576578	1.0	0.012560333225576578	1.0	0.012560333225576578	1.0	0.012560333225576578
Gene145	0.0052074095866768925	False	1.0	0.0052074095866768925	False	0.0052074095866768925	1.0	0.0052074095866768925	1.0	0.0052074095866768925	1.0	0.0052074095866768925	1.0	0.0052074095866768925	1.0	0.0052074095866768925	1.0	0.0052074095866768925
Gene146	0.10588736427839247	False	1.0	0.10588736427839247	False	0.10588736427839247	10.715622104180117	1.1346489812149145	1.0	0.10588736427839247	1.0	0.10588736427839247	1.0	0.10588736427839247	1.0	0.10588736427839247	1.0	0.10588736427839247
Gene147	0.0050176060643033205	False	1.0	0.0050176060643033205	False	0.0050176060643033205	1.0	0.0050176060643033205	1.0	0.0050176060643033205	1.0	0.0050176060643033205	1.0	0.0050176060643033205	1.0	0.0050176060643033205	1.0	0.0050176060643033205
Gene148	0.056807715229698685	False	1.0	0.056807715229698685	False	0.056807715229698685	1.0	0.056807715229698685	1.0	0.056807715229698685	1.0	0.056807715229698685	1.0	0.056807715229698685	1.0	0.056807715229698685	1.0	0.056807715229698685
Gene149	0.009038543841814024	False	1.0	0.009038543841814024	False	0.009038543841814024	1.0	0.009038543841814024	1.0	0.009038543841814024	1.0	0.009038543841814024	1.0	0.009038543841814024	1.0	0.009038543841814024	1.0	0.009038543841814024
Gene150	0.03710827701753957	False	1.0	0.03710827701753957	False	0.03710827701753957	1.0	0.03710827701753957	1.0	0.03710827701753957	1.0	0.03710827701753957	1.0	0.03710827701753957	1.0	0.03710827701753957	1.0	0.03710827701753957
Gene151	0.027957016614615506	False	1.0	0.027957016614615506	False	0.027957016614615506	1.0	0.027957016614615506	1.0	0.027957016614615506	1.0	0.027957016614615506	1.0	0.027957016614615506	1.0	0.027957016614615506	1.0	0.027957016614615506
Gene152	0.00042088158216180494	False	1.0	0.00042088158216180494	False	0.00042088158216180494	1.0	0.00042088158216180494	1.0	0.00042088158216180494	1.0	0.00042088158216180494	1.0	0.00042088158216180494	1.0	0.00042088158216180494	1.0	0.00042088158216180494
Gene153	0.013554132916606383	False	1.0	0.013554132916606383	False	0.013554132916606383	1.0	0.013554132916606383	1.0	0.013554132916606383	1.0	0.013554132916606383	1.0	0.013554132916606383	1.0	0.013554132916606383	1.0	0.013554132916606383
Gene154	0.0075245372448079885	False	1.0	0.0075245372448079885	False	0.0075245372448079885	5.273228056273342	0.0396786009097952	1.0	0.0075245372448079885	1.0	0.0075245372448079885	1.0	0.0075245372448079885	1.0	0.0075245372448079885	1.0	0.0075245372448079885
Gene155	0.029267711288915844	False	1.0	0.029267711288915844	False	0.029267711288915844	1.0	0.029267711288915844	1.0	0.029267711288915844	1.0	0.029267711288915844	1.0	0.029267711288915844	1.0	0.029267711288915844	1.0	0.029267711288915844
Gene156	0.0006473725836890581	False	1.0	0.0006473725836890581	False	0.0006473725836890581	1.0	0.0006473725836890581	1.0	0.0006473725836890581	1.0	0.0006473725836890581	1.0	0.0006473725836890581	1.0	0.0006473725836890581	1.0	0.0006473725836890581
Gene157	0.026573518406610108	False	1.0	0.026573518406610108	False	0.026573518406610108	1.0	0.026573518406610108	1.0	0.026573518406610108	1.0	0.026573518406610108	1.0	0.026573518406610108	1.0	0.026573518406610108	1.0	0.026573518406610108
Gene158	1.5297242091163108e-05	False	1.0	1.5297242091163108e-05	False	1.5297242091163108e-05	1.0	1.5297242091163108e-05	1.0	1.5297242091163108e-05	1.0	1.5297242091163108e-05	1.0	1.5297242091163108e-05	1.0	1.5297242091163108e-05	1.0	1.5297242091163108e-05
Gene159	0.007446760996350574	False	1.0	0.007446760996350574	False	0.007446760996350574	1.0	0.007446760996350574	1.0	0.007446760996350574	1.0	0.007446760996350574	1.0	0.007446760996350574	1.0	0.007446760996350574	1.0	0.007446760996350574
Gene160	0.024307009420349097	False	1.0	0.024307009420349097	False	0.024307009420349097	1.0	0.024307009420349097	1.0	0.024307009420349097	1.0	0.024307009420349097	1.0	0.024307009420349097	5.744072012461634	0.13962121251806853	1.0	0.024307009420349097
Gene161	0.0017470603026980898	False	1.0	0.0017470603026980898	False	0.0017470603026980898	1.0	0.0017470603026980898	1.0	0.0017470603026980898	1.0	0.0017470603026980898	1.0	0.0017470603026980898	1.0	0.0017470603026980898	1.0	0.0017470603026980898
Gene162	0.0037474815123293083	False	1.0	0.0037474815123293083	False	0.0037474815123293083	1.0	0.0037474815123293083	1.0	0.0037474815123293083	1.0	0.0037474815123293083	1.0	0.0037474815123293083	1.0	0.0037474815123293083	1.0	0.0037474815123293083
Gene163	0.011332524857454318	False	1.0	0.011332524857454318	False	0.011332524857454318	1.0	0.011332524857454318	1.0	0.011332524857454318	1.0	0.011332524857454318	1.0	0.011332524857454318	1.0	0.011332524857454318	1.0	0.011332524857454318
Gene164	0.008049649461788426	False	1.0	0.008049649461788426	False	0.008049649461788426	1.0	0.008049649461788426	1.0	0.008049649461788426	1.0	0.008049649461788426	1.0	0.008049649461788426	1.0	0.008049649461788426	1.0	0.008049649461788426
Gene165	0.2831343872213077	False	1.0	0.2831343872213077	False	0.2831343872213077	1.0	0.2831343872213077	1.0	0.2831343872213077	1.0	0.2831343872213077	1.0	0.2831343872213077	1.0	0.2831343872213077	1.0	0.2831343872213077
Gene166	0.0021340690378256854	False	1.0	0.0021340690378256854	False	0.0021340690378256854	1.0	0.0021340690378256854	1.0	0.0021340690378256854	1.0	0.0021340690378256854	1.0	0.0021340690378256854	1.0	0.0021340690378256854	1.0	0.0021340690378256854
Gene167	0.00015181724902420615	False	1.0	0.00015181724902420615	False	0.00015181724902420615	1.0	0.00015181724902420615	1.0	0.00015181724902420615	1.0	0.00015181724902420615	1.0	0.00015181724902420615	1.0	0.00015181724902420615	1.0	0.00015181724902420615
Gene168	0.04271269931079675	False	1.0	0.04271269931079675	False	0.04271269931079675	1.0	0.04271269931079675	1.0	0.04271269931079675	1.0	0.04271269931079675	1.0	0.04271269931079675	1.0	0.04271269931079675	1.0	0.04271269931079675
Gene169	0.13450018655938828	False	1.0	0.13450018655938828	False	0.13450018655938828	1.0	0.13450018655938828	1.0	0.13450018655938828	1.0	0.13450018655938828	1.0	0.13450018655938828	1.0	0.13450018655938828	1.0	0.13450018655938828
Gene170	0.0026174867268281784	False	1.0	0.0026174867268281784	False	0.0026174867268281784	1.0	0.0026174867268281784	1.0	0.0026174867268281784	1.0	0.0026174867268281784	1.0	0.0026174867268281784	1.0	0.0026174867268281784	1.0	0.0026174867268281784
Gene171	0.0062474110771964415	False	1.0	0.0062474110771964415	False	0.0062474110771964415	1.0	0.0062474110771964415	1.0	0.0062474110771964415	1.0	0.0062474110771964415	1.0	0.0062474110771964415	1.0	0.0062474110771964415	1.0	0.0062474110771964415
Gene172	0.04417988962602055	False	1.0	0.04417988962602055	False	0.04417988962602055	1.0	0.04417988962602055	1.0	0.04417988962602055	1.0	0.04417988962602055	1.0	0.04417988962602055	1.0	0.04417988962602055	1.0	0.04417988962602055
Gene173	5.172103978677679e-05	False	1.0	5.172103978677679e-05	False	5.172103978677679e-05	1.0	5.172103978677679e-05	1.0	5.172103978677679e-05	1.0	5.172103978677679e-05	1.0	5.172103978677679e-05	1.0	5.172103978677679e-05	1.0	5.172103978677679e-05
Gene174	7.223538421535725e-05	False	1.0	7.223538421535725e-05	False	7.223538421535725e-05	1.0	7.223538421535725e-05	1.0	7.223538421535725e-05	1.0	7.223538421535725e-05	1.0	7.223538421535725e-05	1.0	7.223538421535725e-05	1.0	7.223538421535725e-05
Gene175	0.05956635949018027	False	1.0	0.05956635949018027	False	0.05956635949018027	1.0	0.05956635949018027	1.0	0.05956635949018027	1.0	0.05956635949018027	1.0	0.05956635949018027	1.0	0.05956635949018027	1.0	0.05956635949018027
Gene176	0.0020897799837979844	False	1.0	0.0020897799837979844	False	0.0020897799837979844	1.0	0.0020897799837979844	1.0	0.0020897799837979844	1.0	0.0020897799837979844	1.0	0.0020897799837979844	1.0	0.0020897799837979844	1.0	0.0020897799837979844
Gene177	0.017089333737116793	False	1.0	0.017089333737116793	False	0.017089333737116793	1.0	0.017089333737116793	1.0	0.017089333737116793	1.0	0.017089333737116793	1.0	0.017089333737116793	1.0	0.017089333737116793	1.0	0.017089333737116793
Gene178	0.02718719067728673	False	1.0	0.02718719067728673	False	0.02718719067728673	1.0	0.02718719067728673	1.0	0.02718719067728673	1.0	0.02718719067728673	1.0	0.02718719067728673	1.0	0.02718719067728673	1.0	0.02718719067728673
Gene179	0.0012864006741423737	False	1.0	0.0012864006741423737	False	0.0012864006741423737	1.0	0.0012864006741423737	1.0	0.0012864006741423737	1.0	0.0012864006741423737	1.0	0.0012864006741423737	1.0	0.0012864006741423737	1.0	0.0012864006741423737
Gene180	2.2499792164925056e-07	False	1.0	2.2499792164925056e-07	False	2.2499792164925056e-07	1.0	2.2499792164925056e-07	8.834018958270773	1.9876359054210016e-06	1.0	2.2499792164925056e-07	1.0	2.2499792164925056e-07	1.0	2.2499792164925056e-07	1.0	2.2499792164925056e-07
Gene181	0.06966122173210651	False	1.0	0.06966122173210651	False	0.06966122173210651	1.0	0.06966122173210651	1.0	0.06966122173210651	1.0	0.06966122173210651	1.0	0.06966122173210651	1.0	0.06966122173210651	1.0	0.06966122173210651
Gene182	0.00026888090084764516	False	1.0	0.00026888090084764516	False	0.00026888090084764516	1.0	0.00026888090084764516	1.0	0.00026888090084764516	1.0	0.00026888090084764516	1.0	0.00026888090084764516	1.0	0.00026888090084764516	1.0	0.00026888090084764516
Gene183	0.14995725308385904	False	1.0	0.14995725308385904	False	0.14995725308385904	1.0	0.14995725308385904	1.0	0.14995725308385904	1.0	0.14995725308385904	1.0	0.14995725308385904	1.0	0.14995725308385904	1.0	0.14995725308385904
Gene184	0.04317306060456638	False	1.0	0.04317306060456638	False	0.04317306060456638	1.0	0.04317306060456638	1.0	0.04317306060456638	1.0	0.04317306060456638	1.0	0.04317306060456638	1.0	0.04317306060456638	1.0	0.04317306060456638
Gene185	0.10596116151075069	False	1.0	0.10596116151075069	False	0.10596116151075069	1.0	0.10596116151075069	1.0	0.10596116151075069	1.0	0.10596116151075069	1.0	0.10596116151075069	1.0	0.10596116151075069	1.0	0.10596116151075069
Gene186	0.009614133285514475	False	1.0	0.009614133285514475	False	0.009614133285514475	1.0	0.009614133285514475	1.0	0.009614133285514475	1.0	0.009614133285514475	1.173900444521999	0.011286035337559189	1.0	0.009614133285514475	1.0	0.009614133285514475
Gene187	0.02746103021410309	False	1.0	0.02746103021410309	False	0.02746103021410309	1.0	0.02746103021410309	9.331969470152188	0.25626549557693684	1.0	0.02746103021410309	1.0	0.02746103021410309	1.0	0.02746103021410309	1.0	0.02746103021410309
Gene188	0.017094673156639827	False	1.0	0.017094673156639827	False	0.017094673156639827	1.0	0.017094673156639827	1.0	0.017094673156639827	1.0	0.017094673156639827	1.0	0.017094673156639827	1.0	0.017094673156639827	1.0	0.017094673156639827
