	TSNE1	TSNE2
Cell2449	-22.502816339703347	9.690538764709062
Cell2450	-14.66682093157784	8.342156525597751
Cell2451	1.0829473036618449	-32.79395380083665
Cell2452	1.67549083711493	-3.578612391003506
Cell2453	23.955556698597185	22.03328172144672
Cell2454	-23.342230710246035	-15.220734828475347
Cell2455	0.6331433580135101	23.61832523705595
Cell2456	2.943767842378568	-5.422598877908206
Cell2457	-24.09764428888398	16.357141074560023
Cell2458	-14.586280750935405	9.001994735158492
Cell2459	-15.36697167095843	-7.5641256627341695
Cell2460	1.3890217422982554	-28.34349299087875
Cell2461	22.10101582222207	8.317068819784733
Cell2462	5.1480737716659775	-27.471114194896856
Cell2463	-29.259121613294113	12.638415547319813
Cell2464	-18.00920417432224	11.429078814278562
Cell2465	19.00944857083558	-4.525913734518803
Cell2466	-13.961378830674814	-8.721974412178769
Cell2467	24.047919535381045	10.040384752985375
Cell2468	27.93221367004644	7.29186608116875
Cell2469	3.029864069735099	21.73559182667091
Cell2470	-16.33926876773926	-3.100540800632441
Cell2471	6.846731272937236	-28.653097218936267
Cell2472	28.603224175813455	17.87333211020862
Cell2473	29.684502074592594	4.244445417757317
Cell2474	-16.841657005451495	-12.435319876788663
Cell2475	-15.80344149991034	15.305624009683749
Cell2476	-2.001390282469933	-10.371263999490553
Cell2477	1.7548456679741393	26.72062558023669
Cell2478	10.095066473788503	-24.303236728766546
Cell2479	5.988399621117701	-32.299925517175254
Cell2480	18.64646297876811	-18.821721214335348
Cell2481	-28.458242698380232	-17.872177576941738
Cell2482	23.544307767969702	-15.236292345722514
Cell2483	22.046288438606528	7.873431381142614
Cell2484	-16.050141854410988	0.4872904202752931
Cell2485	3.535784836739888	18.017725589886556
Cell2486	7.160069333370138	-23.44604869924045
Cell2487	-20.998142788931155	11.401754062661027
Cell2488	-13.379936044773213	9.26825987985997
Cell2489	-15.05194886770937	6.531402598291904
Cell2490	-28.663161313636348	10.467966202581087
Cell2491	-15.411383737181703	-9.008806012220658
Cell2492	28.696502907802905	17.854177197778235
Cell2493	-20.36525002049468	18.35911150343462
Cell2494	4.487316690094757	-33.321732564678584
Cell2495	1.045219418020497	18.221247817346956
Cell2496	-1.1994981544444039	-9.21382958746005
Cell2497	25.286967090583275	7.1046747203380916
Cell2498	-18.19322014128663	15.429702248188955
Cell2499	-16.00887043121441	-11.747901671082236
Cell2500	-12.51788779441212	12.206772135655644
